=3x2																																																																																									
SYS_VERSION	5																																																																																								
SYS_DATE	06/20/2017																																																																																								
SYS_TIME	14:43:34																																																																																								
=1x2																																																																																									
SYS_WAFERID	1																																																																																								
=137x90																																																																																									
VarName	PM_Die_woCap_Cont_p1p2_Resistor2Terminals_Res	PM_Die_woCap_Cont_p1p3_Resistor2Terminals_Res	PM_Die_woCap_Cont_p2p4_Resistor2Terminals_Res	PM_Die_woCap_Cont_p3p4_Resistor2Terminals_Res	PM_Die_woCap_tRZSiTiSi_tRZSiTiSi05_Resistor2Terminals_Res	PM_Die_woCap_tRZSiTiSi_tRZSiTiSi09_Resistor2Terminals_Res	PM_Die_woCap_tRZpSiTiSi_tRZpSiTiSi05_Resistor2Terminals_Res	PM_Die_woCap_tRZpSiTiSi_tRZpSiTiSi09_Resistor2Terminals_Res	PM_Die_woCap_tRZnSiTiSi_tRZnSiTiSi05_Resistor2Terminals_Res	PM_Die_woCap_tRZnSiTiSi_tRZnSiTiSi09_Resistor2Terminals_Res	PM_Die_woCap_tRZpTiSi_tRZpTiSi05_Resistor2Terminals_Res	PM_Die_woCap_tRZpTiSi_tRZpTiSi09_Resistor2Terminals_Res	PM_Die_woCap_tRZnTiSi_tRZnTiSi05_Resistor2Terminals_Res	PM_Die_woCap_tRZnTiSi_tRZnTiSi09_Resistor2Terminals_Res	PM_Die_woCap_TrAn_TrAn_Vtf_Vt	PM_Die_woCap_TrAn_TrAn_Glk_Gleak	PM_Die_woCap_TrAn_TrAn_Supply_Voltage_DSleak	PM_Die_woCap_TrAn_TrAn_Supply_Voltage_DSw_leak	PM_Die_woCap_TrAn_TrAn_DSdriver_DScurrent	PM_Die_woCap_TrAn_TrAn_DSdriver_DSw_driver	PM_Die_woCap_TrAn_TrAn_revers_Vt	PM_Die_woCap_TrAn_TrAn_Vbreak_Vbr	PM_Die_woCap_TrAp_TrAp_Vtf_Vt	PM_Die_woCap_TrAp_TrAp_DSlk_DSleak	PM_Die_woCap_TrAp_TrAp_DSlk_DSw_leak	PM_Die_woCap_TrAp_TrAp_Glk_Gleak	PM_Die_woCap_TrAp_TrAp_DSdriver_DScurrent	PM_Die_woCap_TrAp_TrAp_DSdriver_DSw_driver	PM_Die_woCap_TrAp_TrAp_Revers_Vt	PM_Die_woCap_TrAp_TrAp_Vbreak_Vbr	PM_Die_woCap_TrRn_TrRn_Vtf_Vt	PM_Die_woCap_TrRn_TrRn_Glk_Gleak	PM_Die_woCap_TrRn_TrRn_Supply_Voltage_DSleak	PM_Die_woCap_TrRn_TrRn_Supply_Voltage_DSw_leak	PM_Die_woCap_TrRn_TrRn_DSdriver_DScurrent	PM_Die_woCap_TrRn_TrRn_DSdriver_DSw_driver	PM_Die_woCap_TrRn_TrRn_revers_Vt	PM_Die_woCap_TrRn_TrRn_Vbreak_Vbr	PM_Die_woCap_TrRp_TrRp_Vtf_Vt	PM_Die_woCap_TrRp_TrRp_DSlk_DSleak	PM_Die_woCap_TrRp_TrRp_DSlk_DSw_leak	PM_Die_woCap_TrRp_TrRp_Glk_Gleak	PM_Die_woCap_TrRp_TrRp_DSdriver_DScurrent	PM_Die_woCap_TrRp_TrRp_DSdriver_DSw_driver	PM_Die_woCap_TrRp_TrRp_Revers_Vt	PM_Die_woCap_TrRp_TrRp_Vbreak_Vbr	PM_Die_woCap_TrHn_TrHn_Vtf_Vt	PM_Die_woCap_TrHn_TrHn_Glk_Gleak	PM_Die_woCap_TrHn_TrHn_Supply_Voltage_DSleak	PM_Die_woCap_TrHn_TrHn_Supply_Voltage_DSw_leak	PM_Die_woCap_TrHn_TrHn_DSdriver_DScurrent	PM_Die_woCap_TrHn_TrHn_DSdriver_DSw_driver	PM_Die_woCap_TrHn_TrHn_revers_Vt	PM_Die_woCap_TrHn_TrHn_Vbreak_Vbr	PM_Die_woCap_TrHp_TrHp_Vtf_Vt	PM_Die_woCap_TrHp_TrHp_DSlk_DSleak	PM_Die_woCap_TrHp_TrHp_DSlk_DSw_leak	PM_Die_woCap_TrHp_TrHp_Glk_Gleak	PM_Die_woCap_TrHp_TrHp_DSdriver_DScurrent	PM_Die_woCap_TrHp_TrHp_DSdriver_DSw_driver	PM_Die_woCap_TrHp_TrHp_Revers_Vt	PM_Die_woCap_TrHp_TrHp_Vbreak_Vbr	PM_Die_woCap_KLV_M1M2_KLV_M1_M2_KelvinMeasurement_Res	PM_Die_woCap_KLV_M1M2_KLV_M1_M2_KLVForceI_Res	PM_Die_woCap_KLV_M2M3_KLV_M2_M3_KelvinMeasurement_Res	PM_Die_woCap_KLV_M3M4_KLV_M3_M4_KelvinMeasurement_Res	PM_Die_woCap_KLV_M1M4_KLV_M1_M4_KelvinMeasurement_Res	PM_Die_woCap_KLV_nM1_KLV_nM1_KelvinMeasurement_Res	PM_Die_woCap_KLV_pM1_KLV_pM1_KelvinMeasurement_Res	PM_Die_woCap_KLV_nSiM1_KLV_nSiM1_KelvinMeasurement_Res	PM_Die_woCap_KLV_pSiM1_KLV_pSiM1_KelvinMeasurement_Res	PM_Die_woCap_KLV_SiM1_KLV_SiM1_KelvinMeasurement_Res	PM_Die_woCap_Z_M1M2_M1M4_dZ_M1M2_Resistor2Terminals_Res	PM_Die_woCap_Z_M1M2_M1M4_dZ_M1M4_Resistor2Terminals_Res	PM_Die_woCap_Z_M2M3_M3M4_dZ_M2M3_Resistor2Terminals_Res	PM_Die_woCap_Z_M2M3_M3M4_dZ_M3M4_Resistor2Terminals_Res	PM_Die_woCap_tRm24_09_dMeander2_09_Resistor2Terminals_Res	PM_Die_woCap_tRm24_09_dMeander4_09_Resistor2Terminals_Res	PM_Die_woCap_tRm24_dMeander2_Resistor2Terminals_Res	PM_Die_woCap_tRm24_dMeander4_Resistor2Terminals_Res	PM_Die_woCap_tRm13_09_dMeander1_09_Resistor2Terminals_Res	PM_Die_woCap_tRm13_09_dMeander3_09_Resistor2Terminals_Res	PM_Die_woCap_tRm13_dMeander1_Resistor2Terminals_Res	PM_Die_woCap_tRm13_dMeander3_Resistor2Terminals_Res	PM_Die_woCap_ZnpM1_dZnM1_Resistor2Terminals_Res	PM_Die_woCap_ZnpM1_dZpM1_Resistor2Terminals_Res	PM_Die_woCap_ZnpSiM1_dZnSiM1_Resistor2Terminals_Res	PM_Die_woCap_ZnpSiM1_dZpSiM1_Resistor2Terminals_Res	PM_Die_woCap_ZSiM1_dZSiM1_Resistor2Terminals_Res
Type																			1	1							1	1							1	1							1	1							1	1							1	1																													
Output																																																															1	1	1	1	1	1	1	1	1	1																	
DevSpecName																																																																																									
+m:0																																																																																									
Average	-2.637591E+08	-7.295455E+08	-2.276862E+08	-4.177459E+08	+4.411651E+07	+1.144071E+08	+7.995202E+07	+1.685011E+08	+6.021496E+07	+1.395861E+08	+1.105295E+08	+1.743405E+08	+5.857356E+07	+1.632024E+08	-3.333328E+05	+1.066667E+29	+5.333333E+28	+2.777753E-07	+7.750000E+28	+4.086481E-04	-4.166518E+05	-2.499913E+05	-5.833338E+05	+2.583333E+28	-1.544970E-06	+2.666667E+28	-6.932562E-04	-1.980732E-04	-4.166752E+05	-2.500069E+05	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+3.521190E+08	+1.044901E+08	+1.225036E+08	+1.519013E+08	+1.420734E+08	+1.274728E+08	+1.287391E+07	+1.306677E+07	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+7.545066E+06	+1.307895E+07	+1.876013E+07	+1.844035E+07	+4.377153E+05
StdDevi	+1.568709E+09	+5.330650E+09	+4.011170E+09	+2.319439E+09	+7.068996E+08	+7.426837E+08	+4.555246E+08	+1.264860E+09	+3.310639E+08	+8.464778E+08	+4.633457E+08	+9.562928E+08	+3.384017E+08	+1.147406E+09	+1.802581E+06	+5.768260E+29	+4.113788E+29	+2.142565E-06	+4.860167E+29	+1.079791E-04	+2.006645E+06	+1.567797E+06	+2.353554E+06	+2.829900E+29	+1.584779E-05	+2.921187E+29	+2.003352E-04	+5.723862E-05	+2.006640E+06	+1.567795E+06	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+1.985078E+09	+6.906091E+08	+8.240295E+08	+1.070300E+09	+1.055369E+09	+9.615820E+08	+7.091064E+07	+6.340751E+07	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+1.080170E+08	+2.297611E+08	+1.548430E+08	+1.100329E+08	+2.219086E+07
2,6	+9.992006E+00	+1.927154E+01	+8.401243E+00	+1.769912E+01	+2.690342E+00	+2.605184E+00	+2.621232E+00	+2.421601E+00	+1.197246E+01	+2.715915E+00	+3.207184E+02	+3.823361E+03	+1.396941E+02	+1.711450E+02	+5.000000E-01	+1.777900E-11	+1.806600E-11	+3.011000E-12	+1.543590E-03	+4.410257E-04	+1.600000E+01	+9.100000E+00	-5.500000E-01	-1.372200E-11	-2.287000E-12	-1.636000E-11	-7.094280E-04	-2.026937E-04	-1.462500E+01	-7.750000E+00																																					+3.005536E+00	+6.372988E+02	+1.273219E+02	+2.197729E+00	+1.401355E+00	+2.053922E+00	+1.225791E+00	+3.531697E+00											+2.082466E+02	+7.665772E+02	+7.059654E+00	+6.795787E+00	+1.367054E+00
1,6	+4.977601E+00	+4.621072E+00	+2.342469E+00	+1.868810E+00	+3.022061E+00	+2.460327E+00	+2.932121E+00	+2.574997E+00	+2.886003E+00	+2.755200E+00	+1.655355E+03	+6.190034E+02	+1.798238E+02	+2.660282E+02	+5.250000E-01	+1.797600E-11	+1.747600E-11	+2.912667E-12	+1.540270E-03	+4.400771E-04	+1.550000E+01	+9.200000E+00	-5.500000E-01	-1.545900E-11	-2.576500E-12	-1.525700E-11	-7.372140E-04	-2.106326E-04	-1.200000E+01	-7.600000E+00																																					+3.048085E+00	+3.563702E+04	+1.338812E+05	+2.368372E+00	+2.652831E+00	+1.555455E+00	+1.221598E+00	+3.261047E+00											-7.142857E+08	+6.451613E+08	+7.547170E+00	+7.369197E+00	+1.455604E+00
0,6	-1.369863E+10	-8.000000E+09	-3.333333E+10	-1.538462E+10	+1.562500E+09	+1.418440E+09	+2.666667E+09	+2.564103E+09	+1.639344E+09	+2.564103E+09	+1.769912E+09	+3.448276E+09	+1.980198E+09	+3.076923E+09	-1.000000E+07	+2.763100E-11	+2.437500E-11	+4.062500E-12	+1.774800E-11	+5.070857E-12	-1.000000E+07	-1.000000E+07	-1.000000E+07	-2.485900E-11	-4.143167E-12	-2.650000E-11	-1.955600E-11	-5.587429E-12	-1.000000E+07	-1.000000E+07																																					+5.984344E+09	+5.707083E+09	+6.318161E+09	+6.804398E+09	+7.253210E+09	+7.207860E+09	+1.149425E+08	+1.360544E+08											+9.756098E+07	+1.481481E+08	+2.000000E+08	+1.694915E+08	+2.758621E+07
-1,6	+7.012131E-01	+7.234843E-01	+7.467702E-01	+7.044734E-01	+7.674597E+00	+2.452483E+00	+3.181167E+00	+2.454590E+00	+3.129890E+00	+2.727397E+00	+2.801120E+03	+6.044122E+02	+1.508523E+03	+4.812320E+02	+5.000000E-01	+1.905100E-11	+1.793600E-11	+2.989333E-12	+1.519730E-03	+4.342086E-04	+1.600000E+01	+8.400000E+00	-5.500000E-01	-1.503200E-11	-2.505333E-12	-1.637600E-11	-7.140680E-04	-2.040194E-04	-1.257500E+01	-7.500000E+00																																					+2.997464E+00	+8.617679E+00	+4.083301E+03	+1.490024E+00	+1.472651E+00	+3.333492E+00	+1.209044E+00	+3.287311E+00											+2.083333E+08	+4.347826E+08	+7.407407E+00	+7.309942E+00	+1.440403E+00
-2,6	+1.432665E+00	+2.049600E+00	+1.155135E+00	+1.708234E+00	+2.854289E+00	+2.407608E+00	+2.718130E+00	+2.488181E+00	+1.284109E+01	+2.561147E+00	+5.316321E+04	+6.882312E+04	+5.494505E+08	+8.936550E+05	+7.500000E-01	+1.956200E-11	+1.834000E-11	+3.056667E-12	+1.714220E-04	+4.897771E-05	+1.450000E+01	+7.850000E+00	-7.750000E-01	-1.473200E-11	-2.455333E-12	-1.685900E-11	-8.395430E-05	-2.398694E-05	-1.193000E+01	-7.450000E+00																																					+2.941881E+00	+1.375478E+04	+7.396272E+04	+2.264389E+00	+1.222018E+00	+2.489015E+00	+1.189768E+00	+3.380663E+00											+1.739130E+08	+3.278689E+08	+7.173601E+00	+6.906077E+00	+1.359619E+00
-3,5	+1.740341E+00	+1.773993E+00	+1.554002E+00	+1.480604E+00	+2.599090E+00	+2.344666E+00	+1.143903E+01	+2.453386E+00	+2.733361E+00	+2.642357E+00	+6.142506E+04	+1.739130E+09	+2.922268E+06	+2.061218E+04	+5.250000E-01	+1.639500E-11	+1.521400E-11	+2.535667E-12	+1.266710E-03	+3.619171E-04	+1.600000E+01	+6.900000E+00	-8.000000E-01	-1.205200E-11	-2.008667E-12	-1.395600E-11	-1.189880E-04	-3.399657E-05	-9.425000E+00	-7.100000E+00																																					+2.947272E+00	+2.112510E+06	+2.379158E+05	+1.301031E+00	+2.323186E+00	+1.912173E+00	+1.206928E+00	+3.396162E+00											+3.227889E+06	+9.713453E+05	+6.942034E+00	+6.877579E+00	+1.368457E+00
-2,5	+1.811922E+00	+2.055921E+00	+1.774308E+00	+1.959632E+00	+3.057636E+00	+2.370792E+00	+2.846165E+00	+2.488800E+00	+2.906554E+00	+2.558199E+00	+4.893565E+02	+2.059520E+04	+1.731152E+02	+2.395496E+02	+5.250000E-01	+1.589200E-11	+1.512400E-11	+2.520667E-12	+1.525250E-03	+4.357857E-04	+1.550000E+01	+9.250000E+00	-5.500000E-01	-1.394200E-11	-2.323667E-12	-1.447500E-11	-7.366880E-04	-2.104823E-04	-1.172500E+01	-8.950000E+00																																					+3.011800E+00	+2.975901E+03	+3.257945E+03	+2.176209E+00	+1.372919E+00	+2.359693E+00	+1.221225E+00	+3.368137E+00											+7.230658E+03	+3.696858E+05	+7.140307E+00	+6.956522E+00	+1.404494E+00
-1,5	+3.435246E+00	+3.328895E+00	+1.860465E+00	+1.704158E+00	+1.282133E+01	+2.464876E+00	+4.704775E+00	+2.459117E+00	+2.808989E+00	+2.608242E+00	+1.030237E+01	+2.367985E+01	+1.369675E+01	+1.013017E+02	+5.250000E-01	+1.946100E-11	+1.770500E-11	+2.950833E-12	+1.527050E-03	+4.363000E-04	+1.500000E+01	+9.250000E+00	-5.500000E-01	-2.718800E-11	-4.531333E-12	-1.663400E-11	-7.280870E-04	-2.080249E-04	-8.075000E+00	-8.950000E+00																																					+3.028876E+00	+6.165734E+00	+4.181939E+00	+1.455634E+00	+1.976849E+00	+1.432634E+00	+1.196244E+00	+3.357395E+00											+1.060445E+01	+4.895961E+03	+7.079646E+00	+6.865774E+00	+1.400070E+00
1,5	+2.606882E+00	+3.424658E+00	+1.516760E+00	+2.283105E+00	+1.181126E+01	+2.447980E+00	+3.009782E+00	+2.404135E+00	+3.075031E+00	+2.642357E+00	+2.727769E+00	+2.825657E+00	+6.918021E+00	+4.882812E+00	+5.250000E-01	+1.644600E-11	+1.604600E-11	+2.674333E-12	+1.524760E-03	+4.356457E-04	+1.550000E+01	+9.200000E+00	-5.500000E-01	-1.736300E-11	-2.893833E-12	-1.459200E-11	-7.256070E-04	-2.073163E-04	-8.675000E+00	-9.000000E+00																																					+2.924228E+00	+3.672468E+00	+2.363247E+00	+3.521152E+00	+2.520398E+00	+1.396083E+00	+1.147052E+00	+3.262643E+00											+1.000350E+01	+8.775779E+00	+7.347539E+00	+7.102273E+00	+1.437815E+00
2,5	+3.453039E+00	+4.078303E+00	+1.855288E+00	+2.390629E+00	+2.893937E+00	+2.465483E+00	+2.560492E+00	+2.396070E+00	+3.088326E+00	+2.557218E+00	+1.854943E+02	+1.596424E+02	+5.428882E+01	+6.637902E+01	+5.000000E-01	+1.366600E-11	+1.329900E-11	+2.216500E-12	+1.540630E-03	+4.401800E-04	+1.550000E+01	+9.160000E+00	-5.500000E-01	-1.192200E-11	-1.987000E-12	-1.147800E-11	-7.520410E-04	-2.148689E-04	-9.325000E+00	-8.900000E+00																																					+1.359568E+10	+4.239506E+00	+4.340111E+00	+1.352955E+00	+2.635162E+00	+2.946354E+00	+5.882353E+08	+2.020202E+08											+2.582978E+01	-2.000000E+09	+7.342144E+00	+9.090909E+08	+1.000000E+08
3,5	+1.745201E+00	+2.456399E+00	+2.179124E+00	+2.816901E+00	+2.691790E+00	+2.597740E+00	+2.797594E+00	+2.493766E+00	+2.973536E+00	+2.629503E+00	+7.140307E+02	+4.278075E+02	+6.574622E+07	+1.652210E+02	+5.250000E-01	+9.600000E-12	+1.032800E-11	+1.721333E-12	+1.522410E-03	+4.349743E-04	+1.600000E+01	+8.750000E+00	-5.500000E-01	-8.680000E-12	-1.446667E-12	-8.118000E-12	-7.226800E-04	-2.064800E-04	-1.082500E+01	-7.550000E+00																																					+2.926079E+00	+1.048982E+03	+3.363078E+03	+1.472829E+00	+1.387907E+00	+2.155712E+00	+1.200696E+00	+3.341688E+00											+1.102961E+02	+5.091650E+04	+7.222824E+00	+7.069636E+00	+1.382170E+00
4,4	+2.140869E+00	+3.522367E+00	+2.184360E+00	+3.395586E+00	+2.715915E+00	+2.413710E+00	+1.219810E+01	+2.534533E+00	+2.784740E+00	+2.617801E+00	+1.492760E+05	+4.421844E+02	+1.519410E+02	+1.638270E+02	+5.250000E-01	+9.267000E-12	+1.024600E-11	+1.707667E-12	+1.516450E-03	+4.332714E-04	+1.600000E+01	+8.400000E+00	-5.500000E-01	-8.580000E-12	-1.430000E-12	-1.490540E-07	-7.382400E-04	-2.109257E-04	-1.017500E+01	-7.800000E+00																																					+2.933054E+00	+7.437624E+02	+1.984833E+03	+1.414551E+00	+2.684895E+00	+2.737797E+00	+1.173985E+00	+3.422313E+00											+1.767565E+02	+3.664346E+04	+7.049700E+00	+6.863418E+00	+1.395673E+00
3,4	+1.662234E+00	+2.332090E+00	+1.883594E+00	+2.500000E+00	+2.736727E+00	+2.500313E+00	+2.687089E+00	+2.459722E+00	+3.782148E+00	+2.600780E+00	+2.904022E+00	+2.896871E+03	+3.566970E+01	+3.840983E+01	+5.000000E-01	+1.127900E-11	+1.090400E-11	+1.817333E-12	+1.543790E-03	+4.410829E-04	+1.550000E+01	+9.200000E+00	-5.500000E-01	-1.015000E-11	-1.691667E-12	-9.159000E-12	-7.333890E-04	-2.095397E-04	-8.375000E+00	-8.950000E+00																																					+2.895851E+00	+3.595973E+00	+5.032740E+00	+1.416935E+00	+2.910558E+00	+1.395194E+00	+1.136687E+00	+3.204101E+00											+2.037905E+01	+1.844168E+01	+7.084662E+00	+6.971070E+00	+1.435750E+00
2,4	+3.004808E+00	+3.494060E+00	+2.713704E+00	+3.112356E+00	+5.709392E+00	+2.373042E+00	+2.530364E+00	+2.384643E+00	+7.487832E+00	+2.444091E+00	+2.932121E+00	+2.911632E+00	+3.345041E+00	+3.421143E+00	+5.250000E-01	+1.284000E-11	+1.325800E-11	+2.209667E-12	+1.516250E-03	+4.332143E-04	+1.550000E+01	+9.200000E+00	-5.500000E-01	-6.325500E-11	-1.054250E-11	-1.053400E-11	-7.137320E-04	-2.039234E-04	-6.700000E+00	-8.950000E+00																																					+2.928345E+00	+3.139079E+00	+3.879929E+00	+1.313797E+00	+1.424651E+00	+3.453485E+00	+1.144492E+00	+3.247808E+00											+1.020408E+01	+8.818342E+00	+6.983240E+00	+6.875215E+00	+1.349073E+00
1,4	+2.367424E+00	+2.681684E+00	+1.904762E+00	+2.151463E+00	+1.283862E+01	+2.376426E+00	+2.542265E+00	+2.418672E+00	+3.584872E+00	+2.589667E+00	+2.846570E+00	+2.803476E+00	+7.246377E+00	+3.561888E+00	+5.250000E-01	+1.409900E-11	+1.310900E-11	+2.184833E-12	+1.523710E-03	+4.353457E-04	+1.550000E+01	+9.200000E+00	-5.500000E-01	-7.865130E-10	-1.310855E-10	-1.170200E-11	-7.295340E-04	-2.084383E-04	-5.700000E+00	-8.950000E+00																																					+2.917267E+00	+2.131216E+00	+3.029572E+00	+1.516667E+00	+2.724645E+00	+2.457159E+00	+1.159622E+00	+3.297066E+00											+1.038637E+01	+8.830022E+00	+7.158196E+00	+6.791171E+00	+1.444043E+00
0,4	+2.118195E+00	+2.663116E+00	+2.908668E+00	+3.365870E+00	+2.607902E+00	+2.449479E+00	+4.479283E+00	+2.380952E+00	+2.691428E+00	+2.599428E+00	+4.463289E+00	+2.813335E+00	+1.037937E+01	+3.240441E+00	+5.000000E-01	+1.525000E-11	+1.437600E-11	+2.396000E-12	+1.513490E-03	+4.324257E-04	+1.600000E+01	+9.200000E+00	-5.500000E-01	-4.550190E-09	-7.583650E-10	-1.399900E-11	-7.235410E-04	-2.067260E-04	-4.525000E+00	-8.800000E+00																																					+2.993169E+00	+5.112255E+00	+2.223780E+00	+3.142619E+00	+2.745513E+00	+2.157415E+00	+1.186732E+00	+3.322811E+00											+1.012043E+01	+8.676790E+00	+7.069636E+00	+6.839945E+00	+1.355473E+00
-1,4	+1.600768E+00	+1.777462E+00	+1.890717E+00	+1.996406E+00	+4.631774E+00	+2.477087E+00	+2.783190E+00	+2.360718E+00	+1.245330E+01	+2.606882E+00	+2.714441E+00	+2.730748E+00	+1.026852E+01	+3.451847E+00	+5.250000E-01	+1.654400E-11	+1.374200E-11	+2.290333E-12	+1.506000E-03	+4.302857E-04	+1.600000E+01	+9.250000E+00	-5.500000E-01	-2.662240E-09	-4.437067E-10	-1.305000E-11	-7.246630E-04	-2.070466E-04	-5.225000E+00	-8.900000E+00																																					+3.012259E+00	+5.071676E+00	+2.144293E+00	+1.349653E+00	+1.824615E+00	+2.232266E+00	+1.198179E+00	+3.332223E+00											+1.034180E+01	+8.532423E+00	+7.256894E+00	+6.920415E+00	+1.415929E+00
-2,4	+2.329373E+00	+2.759382E+00	+3.318951E+00	+3.681885E+00	+2.893519E+00	+2.373042E+00	+2.640961E+00	+2.446184E+00	+2.770851E+00	+2.621576E+00	+2.909937E+00	+2.736352E+00	+1.109570E+01	+3.746020E+00	+5.250000E-01	+1.642900E-11	+1.560100E-11	+2.600167E-12	+1.512440E-03	+4.321257E-04	+1.550000E+01	+9.250000E+00	-5.500000E-01	-5.002200E-11	-8.337000E-12	-1.481000E-11	-7.283170E-04	-2.080906E-04	-7.515000E+00	-9.000000E+00																																					+3.019428E+00	+4.023692E+00	+3.065546E+00	+2.619167E+00	+3.048011E+00	+1.305385E+00	+1.213224E+00	+3.346720E+00											+9.965122E+00	+8.445946E+00	+6.997901E+00	+6.968641E+00	+1.399091E+00
-3,4	+7.777259E+00	+8.643789E+00	+1.882176E+00	+2.587992E+00	+1.205255E+01	+2.402114E+00	+2.557872E+00	+2.297002E+00	+2.662052E+00	+2.619515E+00	+1.766472E+02	+1.169454E+03	+1.285595E+02	+1.346711E+02	+5.250000E-01	+1.605600E-11	+1.432000E-11	+2.386667E-12	+1.513740E-03	+4.324971E-04	+1.500000E+01	+9.250000E+00	-5.500000E-01	-1.200800E-11	-2.001333E-12	-1.386900E-11	-7.100710E-04	-2.028774E-04	-8.700000E+00	-8.950000E+00																																					+3.021382E+00	+3.863328E+03	+7.499166E+03	+1.220730E+00	+1.298809E+00	+2.404479E+00	+1.221822E+00	+3.411805E+00											+1.561402E+04	+4.012841E+05	+6.944444E+00	+6.805036E+00	+1.337345E+00
-4,4	+4.618938E+01	+4.732608E+01	+2.041650E+00	+3.776435E+00	+1.398601E+01	+2.537749E+00	+4.145937E+00	+2.421894E+00	+3.034441E+00	+2.743861E+00	+1.600000E+09	+1.886792E+09	+2.209945E+04	+1.754386E+09	+6.250000E-01	+1.315200E-11	+1.196600E-11	+1.994333E-12	+6.153690E-04	+1.758197E-04	+1.650000E+01	+6.750000E+00	-1.000000E+07	-5.038800E-05	-8.398000E-06	-5.351240E-05	-3.674930E-05	-1.049980E-05	-8.775000E+00	-5.000000E-01																																					+2.859700E+00	+2.868495E+04	+1.037023E+06	+1.222403E+00	+1.242308E+00	+2.010039E+00	+1.225415E+00	+3.419973E+00											+1.484781E+06	+8.992806E+06	+7.191658E+00	+6.985679E+00	+1.398601E+00
-5,3	+5.297171E+00	+5.591590E+00	+1.727414E+00	+2.316960E+00	+2.873976E+00	+2.456097E+00	+8.665511E+00	+2.470966E+00	+4.576659E+00	+2.675227E+00	+1.515152E+09	+8.140008E+06	+2.013490E+06	+3.724395E+04	+5.250000E-01	+1.278000E-11	+1.160000E-11	+1.933333E-12	+1.423640E-03	+4.067543E-04	+1.550000E+01	+7.250000E+00	-5.750000E-01	-1.044300E-11	-1.740500E-12	-1.151300E-11	-5.509890E-04	-1.574254E-04	-1.220000E+01	-6.900000E+00																																					+2.858870E+00	+2.021549E+05	+2.685951E+05	+1.819624E+00	+1.909122E+00	+1.136149E+00	+1.239311E+00	+3.359651E+00											+4.651163E+08	+1.367054E+06	+7.000350E+00	+6.557377E+00	+1.355473E+00
-4,3	+2.441406E+00	+2.963841E+00	+2.170139E+00	+2.635046E+00	+1.410636E+01	+2.475860E+00	+1.365561E+01	+2.496567E+00	+1.395771E+01	+2.588662E+00	+4.120313E+02	+5.540166E+02	+1.342282E+02	+1.694628E+02	+5.250000E-01	+1.386200E-11	+1.219800E-11	+2.033000E-12	+1.527850E-03	+4.365286E-04	+1.550000E+01	+9.150000E+00	-5.500000E-01	-1.109300E-11	-1.848833E-12	-1.183500E-11	-7.317900E-04	-2.090829E-04	-9.305000E+00	-8.900000E+00																																					+2.948176E+00	+5.658320E+03	+7.101620E+03	+1.285850E+00	+1.383894E+00	+1.963417E+00	+1.253683E+00	+3.434656E+00											+1.408352E+04	+2.413710E+05	+7.225434E+00	+7.022472E+00	+1.381693E+00
-3,3	+2.972652E+00	+2.481390E+00	+3.234153E+00	+2.687450E+00	+2.372198E+00	+2.357656E+00	+2.428658E+00	+2.338908E+00	+2.629157E+00	+2.445885E+00	+1.196387E+01	+2.683123E+00	+8.557980E+00	+3.485535E+00	+5.250000E-01	+1.682300E-11	+1.498000E-11	+2.496667E-12	+1.507610E-03	+4.307457E-04	+1.550000E+01	+9.200000E+00	-5.500000E-01	-2.374200E-11	-3.957000E-12	-1.436900E-11	-7.222160E-04	-2.063474E-04	-7.925000E+00	-8.950000E+00																																					+3.039036E+00	+5.304847E+00	+4.099816E+00	+1.216790E+00	+2.996161E+00	+1.302808E+00	+1.252897E+00	+3.425244E+00											+1.006695E+01	+8.718396E+00	+6.858711E+00	+6.648936E+00	+1.317957E+00
